symbol,num_deals,total_volume,min_price,max_price,mean_open_pos,max_open_pos,buy_count,sell_count,buy_volume,sell_volume,num_trading_days,std_close_price,mean_price,mean_volume,buy_share_cnt,buy_share_vol,has_direction
RIM5,4151902,7084621,88050.0,125890.0,45317.816766274314,105764,2072108,2079794,3531397,3553224,117,9044.296951857266,108686.86230792537,1.7063555450008212,0.4990744001183072,0.498459550623809,True
NGK5,4148975,33217646,3.03,4.804,92011.22541634974,561330,2061322,2087653,16581184,16636462,102,0.3996335781647208,3.4928571480907933,8.006229490416308,0.4968268066209124,0.49916794224370986,True
SiH6,3842391,18173890,77540.0,118199.0,695214.0209657942,9541746,1756380,2086011,8136801,10037089,253,10896.834317720217,81375.36894475341,4.7298387904822805,0.4571060050890188,0.44771928299334923,True
NGX5,3759948,33171917,3.46,4.675,205824.19352433144,779562,1869301,1890647,16545553,16626364,82,0.2695487133763885,4.253490523273195,8.822440363536943,0.49716139691293604,0.49878193653987496,True
RIH5,3749235,7257258,86030.0,127830.0,131663.7341007264,172648,1883448,1865787,3660069,3597189,55,12480.695059100246,107077.88251469967,1.9356636753897796,0.5023552804772173,0.504332214729034,True
NGM5,3737755,29386629,3.201,4.898,75400.94181067724,521918,1848656,1889099,14537325,14849304,122,0.3520545474056603,3.7184516226986517,7.862106799402315,0.4945899343322395,0.49469182055553224,True
NGF5,3718324,33471771,3.346,4.315,353703.59252200014,659944,1858710,1859614,16755879,16715892,19,0.23505528776033421,3.861415615745158,9.001843572534293,0.4998784398562363,0.5005973242348007,True
GZM5,3707223,19763344,12189.0,19379.0,547737.9693021633,1338582,1806058,1901165,9557350,10205994,117,1939.35623496582,14451.633209547956,5.331037275070855,0.4871727435873159,0.4835897204440706,True
GDU5,3501909,11081516,2767.5,3708.9,218429.44568705585,728430,1755823,1746086,5589248,5492268,193,212.55099475370616,3411.9538791841824,3.1644214626936336,0.5013902417224434,0.5043757550862175,True
RIZ5,3399735,6038806,90450.0,125880.0,25300.727201488826,98342,1702145,1697590,3025981,3012825,262,6043.677317988469,103883.1384681453,1.7762578553916701,0.5006699051543724,0.501089288180478,True
SRM5,3275139,10269813,28357.0,34777.0,221246.41214188372,476144,1621660,1653479,5081401,5188412,117,1487.3347658538942,31447.92218803538,3.1356876761566457,0.49514234357686804,0.4947900219799523,True
MMH5,3175626,12991285,2851.2,3433.85,150596.65784113578,189596,1585024,1590602,6477521,6513764,55,149.9712424341382,3160.382557738222,4.09093671609944,0.4991217479640235,0.49860510334428043,True
CRH6,3008673,93167958,10.96,16.298,2845699.235669693,37109342,1403867,1604806,41817689,51350269,252,1.3016758811630456,11.571792118984016,30.96646195847804,0.4666067066776615,0.44884196131034665,True
